Year,Month_Num,Checkpoint,Checkpoint_Type,Has_Vehicle_Data,Direction,Mainland_Visitors,Mainland_Visitors_MoM,Mainland_Visitors_YoY,Total_Passengers,Total_Passengers_MoM,Total_Passengers_YoY,Private_Cars,Tour_Buses,Cross_Border_Shuttle_Buses,Trucks_Containers
2025,6,Lok Ma Chau,Road,Y,Inbound,91191,-24.15,31.68,578843,-5.81,12.33,124244,13881,3752,50430
2025,7,Lok Ma Chau,Road,Y,Inbound,123946,35.92,37.55,617653,6.7,10.9,125619,14161,3875,54289
2025,8,Lok Ma Chau,Road,Y,Inbound,133481,7.69,32.1,674955,9.28,16.02,132010,14809,3680,49624
2025,9,Lok Ma Chau,Road,Y,Inbound,104228,-21.92,18.61,536034,-20.58,4.06,124080,13473,2978,48865
2025,10,Lok Ma Chau,Road,Y,Inbound,131614,26.28,23.61,622079,16.05,10.73,134836,15310,3219,41920
2021,1,Lok Ma Chau,Road,Y,Outbound,0,,,0,,,0,0,0,131457
2021,2,Lok Ma Chau,Road,Y,Outbound,0,,,0,,,0,0,0,57985
2021,3,Lok Ma Chau,Road,Y,Outbound,0,,,0,,,0,0,0,69748
2021,4,Lok Ma Chau,Road,Y,Outbound,0,,,0,,,0,0,0,63413
2021,5,Lok Ma Chau,Road,Y,Outbound,0,,,0,,,0,0,0,58963
2021,6,Lok Ma Chau,Road,Y,Outbound,0,,,0,,,0,0,0,61153
2021,7,Lok Ma Chau,Road,Y,Outbound,0,,,0,,,0,0,0,61486
2021,8,Lok Ma Chau,Road,Y,Outbound,0,,,0,,,0,0,0,60487
2021,9,Lok Ma Chau,Road,Y,Outbound,0,,,0,,,0,0,0,61668
2021,10,Lok Ma Chau,Road,Y,Outbound,0,,,0,,,0,0,0,53608
2021,11,Lok Ma Chau,Road,Y,Outbound,0,,,0,,,0,0,0,61033
2021,12,Lok Ma Chau,Road,Y,Outbound,0,,,0,,,0,0,0,63105
2022,1,Lok Ma Chau,Road,Y,Outbound,0,,,0,,,0,0,0,53400
2022,2,Lok Ma Chau,Road,Y,Outbound,0,,,0,,,0,0,0,26011
2022,3,Lok Ma Chau,Road,Y,Outbound,0,,,0,,,0,0,0,14111
2022,4,Lok Ma Chau,Road,Y,Outbound,0,,,0,,,0,0,0,14035
2022,5,Lok Ma Chau,Road,Y,Outbound,0,,,0,,,0,0,0,14748
2022,6,Lok Ma Chau,Road,Y,Outbound,0,,,0,,,0,0,0,17122
2022,7,Lok Ma Chau,Road,Y,Outbound,0,,,0,,,0,0,0,18204
2022,8,Lok Ma Chau,Road,Y,Outbound,0,,,0,,,0,0,0,18693
2022,9,Lok Ma Chau,Road,Y,Outbound,0,,,0,,,0,0,0,16263
2022,10,Lok Ma Chau,Road,Y,Outbound,0,,,0,,,0,0,0,15335
2022,11,Lok Ma Chau,Road,Y,Outbound,0,,,0,,,0,0,0,17087
2022,12,Lok Ma Chau,Road,Y,Outbound,0,,,0,,,0,0,0,22575
2023,1,Lok Ma Chau,Road,Y,Outbound,0,,,0,,,0,0,0,23675
2023,2,Lok Ma Chau,Road,Y,Outbound,34942,,,147175,,,23702,5099,611,34549
2023,3,Lok Ma Chau,Road,Y,Outbound,84128,140.76,,279672,90.03,,51842,8041,573,48511
2023,4,Lok Ma Chau,Road,Y,Outbound,96726,14.97,,325296,16.31,,61496,8823,2026,44187
2023,5,Lok Ma Chau,Road,Y,Outbound,127104,31.41,,359870,10.63,,69255,9630,3883,48600
2023,6,Lok Ma Chau,Road,Y,Outbound,99003,-22.11,,343671,-4.5,,73336,9993,4341,50535
2023,7,Lok Ma Chau,Road,Y,Outbound,110941,12.06,,383400,11.56,,80451,10720,4625,55786
2023,8,Lok Ma Chau,Road,Y,Outbound,136529,23.06,,430915,12.39,,89058,11139,4148,56262
2023,9,Lok Ma Chau,Road,Y,Outbound,84314,-38.24,,358142,-16.89,,84260,10277,3841,61525
2023,10,Lok Ma Chau,Road,Y,Outbound,142562,69.08,,451901,26.18,,92108,11886,4203,56136
2023,11,Lok Ma Chau,Road,Y,Outbound,102311,-28.23,,403184,-10.78,,91073,11457,4157,57884
2023,12,Lok Ma Chau,Road,Y,Outbound,145335,42.05,,485766,20.48,,96314,12283,4457,55622
2024,1,Lok Ma Chau,Road,Y,Outbound,160196,10.23,,465207,-4.23,,101437,12180,4245,59091
2024,2,Lok Ma Chau,Road,Y,Outbound,139231,-13.09,298.46,424044,-8.85,188.12,83476,11373,4452,35546
2024,3,Lok Ma Chau,Road,Y,Outbound,112763,-19.01,34.04,476484,12.37,70.37,98629,12608,4409,58451
2024,4,Lok Ma Chau,Road,Y,Outbound,100563,-10.82,3.97,424453,-10.92,30.48,98577,12469,4202,58750
2024,5,Lok Ma Chau,Road,Y,Outbound,145635,44.82,14.58,480604,13.23,33.55,100670,13129,4204,59216
2024,6,Lok Ma Chau,Road,Y,Outbound,103025,-29.26,4.06,460994,-4.08,34.14,99826,12885,4164,58011
2024,7,Lok Ma Chau,Road,Y,Outbound,124172,20.53,11.93,471915,2.37,23.09,107493,13165,4176,62657
2024,8,Lok Ma Chau,Road,Y,Outbound,145795,17.41,6.79,520989,10.4,20.9,110705,13343,4121,63272
2024,9,Lok Ma Chau,Road,Y,Outbound,93312,-36.0,10.67,432230,-17.04,20.69,106616,12528,3885,62102
2024,10,Lok Ma Chau,Road,Y,Outbound,156543,67.76,9.81,525298,21.53,16.24,113472,13888,3970,59215
2024,11,Lok Ma Chau,Road,Y,Outbound,107410,-31.39,4.98,471060,-10.33,16.83,110738,12433,4241,63639
2024,12,Lok Ma Chau,Road,Y,Outbound,157135,46.29,8.12,563170,19.55,15.93,118595,14210,4045,63300
2025,1,Lok Ma Chau,Road,Y,Outbound,172911,10.04,7.94,557463,-1.01,19.83,118601,13816,4500,57119
2025,2,Lok Ma Chau,Road,Y,Outbound,131678,-23.85,-5.42,459294,-17.61,8.31,101657,12621,3909,46818
2025,3,Lok Ma Chau,Road,Y,Outbound,119141,-9.52,5.66,513398,11.78,7.75,120513,14374,4319,62618
2025,4,Lok Ma Chau,Road,Y,Outbound,146790,23.21,45.97,564690,9.99,33.04,122982,15014,4017,61446
2025,5,Lok Ma Chau,Road,Y,Outbound,197614,34.62,35.69,610900,8.18,27.11,124692,15208,3832,57956
2025,6,Lok Ma Chau,Road,Y,Outbound,133748,-32.32,29.82,529681,-13.29,14.9,123656,13883,3809,58858
2025,7,Lok Ma Chau,Road,Y,Outbound,156730,17.18,26.22,554612,4.71,17.52,124639,14237,3898,62360
2025,8,Lok Ma Chau,Road,Y,Outbound,206508,31.76,41.64,633609,14.24,21.62,130697,14803,3744,57597
2025,9,Lok Ma Chau,Road,Y,Outbound,122798,-40.54,31.6,487114,-23.12,12.7,123360,13337,3066,55467
2025,10,Lok Ma Chau,Road,Y,Outbound,193842,57.85,23.83,615405,26.34,17.15,133499,15770,3237,48670
2021,1,Lok Ma Chau Loop,Road,N,Inbound,0,,,0,,,0,0,0,0
2021,2,Lok Ma Chau Loop,Road,N,Inbound,0,,,0,,,0,0,0,0
2021,3,Lok Ma Chau Loop,Road,N,Inbound,0,,,0,,,0,0,0,0
2021,4,Lok Ma Chau Loop,Road,N,Inbound,0,,,0,,,0,0,0,0
2021,5,Lok Ma Chau Loop,Road,N,Inbound,0,,,0,,,0,0,0,0
2021,6,Lok Ma Chau Loop,Road,N,Inbound,0,,,0,,,0,0,0,0
2021,7,Lok Ma Chau Loop,Road,N,Inbound,0,,,0,,,0,0,0,0
2021,8,Lok Ma Chau Loop,Road,N,Inbound,0,,,0,,,0,0,0,0
2021,9,Lok Ma Chau Loop,Road,N,Inbound,0,,,0,,,0,0,0,0
2021,10,Lok Ma Chau Loop,Road,N,Inbound,0,,,0,,,0,0,0,0
2021,11,Lok Ma Chau Loop,Road,N,Inbound,0,,,0,,,0,0,0,0
2021,12,Lok Ma Chau Loop,Road,N,Inbound,0,,,6978,,,0,0,0,0
2022,1,Lok Ma Chau Loop,Road,N,Inbound,0,,,0,-100.0,,0,0,0,0
2022,2,Lok Ma Chau Loop,Road,N,Inbound,0,,,0,,,0,0,0,0
2022,3,Lok Ma Chau Loop,Road,N,Inbound,0,,,0,,,0,0,0,0
2022,4,Lok Ma Chau Loop,Road,N,Inbound,0,,,0,,,0,0,0,0
2022,5,Lok Ma Chau Loop,Road,N,Inbound,0,,,0,,,0,0,0,0
2022,6,Lok Ma Chau Loop,Road,N,Inbound,0,,,0,,,0,0,0,0
2022,7,Lok Ma Chau Loop,Road,N,Inbound,0,,,0,,,0,0,0,0
2022,8,Lok Ma Chau Loop,Road,N,Inbound,0,,,0,,,0,0,0,0
2022,9,Lok Ma Chau Loop,Road,N,Inbound,0,,,0,,,0,0,0,0
2022,10,Lok Ma Chau Loop,Road,N,Inbound,0,,,0,,,0,0,0,0
2022,11,Lok Ma Chau Loop,Road,N,Inbound,0,,,0,,,0,0,0,0
2022,12,Lok Ma Chau Loop,Road,N,Inbound,0,,,0,,-100.0,0,0,0,0
2023,1,Lok Ma Chau Loop,Road,N,Inbound,65123,,,411610,,,0,0,0,0
2023,2,Lok Ma Chau Loop,Road,N,Inbound,220542,238.65,,962179,133.76,,0,0,0,0
2023,3,Lok Ma Chau Loop,Road,N,Inbound,361434,63.88,,1424269,48.03,,0,0,0,0
2023,4,Lok Ma Chau Loop,Road,N,Inbound,394902,9.26,,1600488,12.37,,0,0,0,0
2023,5,Lok Ma Chau Loop,Road,N,Inbound,430506,9.02,,1658677,3.64,,0,0,0,0
2023,6,Lok Ma Chau Loop,Road,N,Inbound,442676,2.83,,1668640,0.6,,0,0,0,0
2023,7,Lok Ma Chau Loop,Road,N,Inbound,607323,37.19,,1980403,18.68,,0,0,0,0
2023,8,Lok Ma Chau Loop,Road,N,Inbound,668301,10.04,,2143296,8.23,,0,0,0,0
2023,9,Lok Ma Chau Loop,Road,N,Inbound,437759,-34.5,,1730242,-19.27,,0,0,0,0
2023,10,Lok Ma Chau Loop,Road,N,Inbound,520096,18.81,,2043208,18.09,,0,0,0,0
2023,11,Lok Ma Chau Loop,Road,N,Inbound,482369,-7.25,,2072044,1.41,,0,0,0,0
2023,12,Lok Ma Chau Loop,Road,N,Inbound,586539,21.6,,2287674,10.41,,0,0,0,0
2024,1,Lok Ma Chau Loop,Road,N,Inbound,557056,-5.03,755.39,2194487,-4.07,433.15,0,0,0,0
2024,2,Lok Ma Chau Loop,Road,N,Inbound,499543,-10.32,126.51,1955722,-10.88,103.26,0,0,0,0
2024,3,Lok Ma Chau Loop,Road,N,Inbound,435478,-12.82,20.49,2185278,11.74,53.43,0,0,0,0
2024,4,Lok Ma Chau Loop,Road,N,Inbound,421840,-3.13,6.82,2153952,-1.43,34.58,0,0,0,0
2024,5,Lok Ma Chau Loop,Road,N,Inbound,470749,11.59,9.35,2182141,1.31,31.56,0,0,0,0
2024,6,Lok Ma Chau Loop,Road,N,Inbound,416448,-11.54,-5.92,2152010,-1.38,28.97,0,0,0,0
2024,7,Lok Ma Chau Loop,Road,N,Inbound,508445,22.09,-16.28,2288888,6.36,15.58,0,0,0,0
2024,8,Lok Ma Chau Loop,Road,N,Inbound,598811,17.77,-10.4,2451692,7.11,14.39,0,0,0,0
2024,9,Lok Ma Chau Loop,Road,N,Inbound,428722,-28.4,-2.06,2177241,-11.19,25.83,0,0,0,0
2024,10,Lok Ma Chau Loop,Road,N,Inbound,592527,38.21,13.93,2459645,12.97,20.38,0,0,0,0
2024,11,Lok Ma Chau Loop,Road,N,Inbound,484021,-18.31,0.34,2317868,-5.76,11.86,0,0,0,0
2024,12,Lok Ma Chau Loop,Road,N,Inbound,595393,23.01,1.51,2582367,11.41,12.88,0,0,0,0
2025,1,Lok Ma Chau Loop,Road,N,Inbound,644950,8.32,15.78,2354113,-8.84,7.27,0,0,0,0
2025,2,Lok Ma Chau Loop,Road,N,Inbound,488051,-24.33,-2.3,2145219,-8.87,9.69,0,0,0,0
2025,3,Lok Ma Chau Loop,Road,N,Inbound,507197,3.92,16.47,2431783,13.36,11.28,0,0,0,0
2025,4,Lok Ma Chau Loop,Road,N,Inbound,481202,-5.13,14.07,2401161,-1.26,11.48,0,0,0,0
2025,5,Lok Ma Chau Loop,Road,N,Inbound,567826,18.0,20.62,2379833,-0.89,9.06,0,0,0,0
2025,6,Lok Ma Chau Loop,Road,N,Inbound,453392,-20.15,8.87,2286283,-3.93,6.24,0,0,0,0
2025,7,Lok Ma Chau Loop,Road,N,Inbound,576859,27.23,13.46,2389847,4.53,4.41,0,0,0,0
2025,8,Lok Ma Chau Loop,Road,N,Inbound,723042,25.34,20.75,2680281,12.15,9.32,0,0,0,0
2025,9,Lok Ma Chau Loop,Road,N,Inbound,453827,-37.23,5.86,2205561,-17.71,1.3,0,0,0,0
2025,10,Lok Ma Chau Loop,Road,N,Inbound,647948,42.77,9.35,2576660,16.83,4.76,0,0,0,0
2021,1,Lok Ma Chau Loop,Road,N,Outbound,0,,,0,,,0,0,0,0
2021,2,Lok Ma Chau Loop,Road,N,Outbound,0,,,0,,,0,0,0,0
2021,3,Lok Ma Chau Loop,Road,N,Outbound,0,,,0,,,0,0,0,0
2021,4,Lok Ma Chau Loop,Road,N,Outbound,0,,,0,,,0,0,0,0
2021,5,Lok Ma Chau Loop,Road,N,Outbound,0,,,0,,,0,0,0,0
2021,6,Lok Ma Chau Loop,Road,N,Outbound,0,,,0,,,0,0,0,0
2021,7,Lok Ma Chau Loop,Road,N,Outbound,0,,,0,,,0,0,0,0
2021,8,Lok Ma Chau Loop,Road,N,Outbound,0,,,0,,,0,0,0,0
2021,9,Lok Ma Chau Loop,Road,N,Outbound,0,,,0,,,0,0,0,0
2021,10,Lok Ma Chau Loop,Road,N,Outbound,0,,,0,,,0,0,0,0
2021,11,Lok Ma Chau Loop,Road,N,Outbound,0,,,0,,,0,0,0,0
2021,12,Lok Ma Chau Loop,Road,N,Outbound,0,,,6977,,,0,0,0,0
2022,1,Lok Ma Chau Loop,Road,N,Outbound,0,,,0,-100.0,,0,0,0,0
2022,2,Lok Ma Chau Loop,Road,N,Outbound,0,,,0,,,0,0,0,0
2022,3,Lok Ma Chau Loop,Road,N,Outbound,0,,,0,,,0,0,0,0
2022,4,Lok Ma Chau Loop,Road,N,Outbound,0,,,0,,,0,0,0,0
2022,5,Lok Ma Chau Loop,Road,N,Outbound,0,,,0,,,0,0,0,0
2022,6,Lok Ma Chau Loop,Road,N,Outbound,0,,,0,,,0,0,0,0
2022,7,Lok Ma Chau Loop,Road,N,Outbound,0,,,0,,,0,0,0,0
2022,8,Lok Ma Chau Loop,Road,N,Outbound,0,,,0,,,0,0,0,0
2022,9,Lok Ma Chau Loop,Road,N,Outbound,0,,,0,,,0,0,0,0
2022,10,Lok Ma Chau Loop,Road,N,Outbound,0,,,0,,,0,0,0,0
2022,11,Lok Ma Chau Loop,Road,N,Outbound,0,,,0,,,0,0,0,0
2022,12,Lok Ma Chau Loop,Road,N,Outbound,0,,,0,,-100.0,0,0,0,0
2023,1,Lok Ma Chau Loop,Road,N,Outbound,70244,,,469868,,,0,0,0,0
2023,2,Lok Ma Chau Loop,Road,N,Outbound,216253,207.86,,962561,104.86,,0,0,0,0
2023,3,Lok Ma Chau Loop,Road,N,Outbound,347985,60.92,,1452243,50.87,,0,0,0,0
2023,4,Lok Ma Chau Loop,Road,N,Outbound,361599,3.91,,1621767,11.67,,0,0,0,0
2023,5,Lok Ma Chau Loop,Road,N,Outbound,452297,25.08,,1716120,5.82,,0,0,0,0
2023,6,Lok Ma Chau Loop,Road,N,Outbound,474126,4.83,,1807594,5.33,,0,0,0,0
2023,7,Lok Ma Chau Loop,Road,N,Outbound,651025,37.31,,2132659,17.98,,0,0,0,0
2023,8,Lok Ma Chau Loop,Road,N,Outbound,719103,10.46,,2278523,6.84,,0,0,0,0
2023,9,Lok Ma Chau Loop,Road,N,Outbound,424172,-41.01,,1830010,-19.68,,0,0,0,0
2023,10,Lok Ma Chau Loop,Road,N,Outbound,522501,23.18,,2038586,11.4,,0,0,0,0
2023,11,Lok Ma Chau Loop,Road,N,Outbound,476786,-8.75,,2149301,5.43,,0,0,0,0
2023,12,Lok Ma Chau Loop,Road,N,Outbound,547606,14.85,,2403938,11.85,,0,0,0,0
2024,1,Lok Ma Chau Loop,Road,N,Outbound,544733,-0.52,675.49,2207964,-8.15,369.91,0,0,0,0
2024,2,Lok Ma Chau Loop,Road,N,Outbound,476737,-12.48,120.45,2013045,-8.83,109.13,0,0,0,0
2024,3,Lok Ma Chau Loop,Road,N,Outbound,427710,-10.28,22.91,2406828,19.56,65.73,0,0,0,0
2024,4,Lok Ma Chau Loop,Road,N,Outbound,393516,-7.99,8.83,2086133,-13.32,28.63,0,0,0,0
2024,5,Lok Ma Chau Loop,Road,N,Outbound,452276,14.93,-0.0,2251834,7.94,31.22,0,0,0,0
2024,6,Lok Ma Chau Loop,Road,N,Outbound,399525,-11.66,-15.73,2314476,2.78,28.04,0,0,0,0
2024,7,Lok Ma Chau Loop,Road,N,Outbound,472391,18.24,-27.44,2299563,-0.64,7.83,0,0,0,0
2024,8,Lok Ma Chau Loop,Road,N,Outbound,563484,19.28,-21.64,2545997,10.72,11.74,0,0,0,0
2024,9,Lok Ma Chau Loop,Road,N,Outbound,405197,-28.09,-4.47,2217456,-12.9,21.17,0,0,0,0
2024,10,Lok Ma Chau Loop,Road,N,Outbound,560557,38.34,7.28,2512677,13.31,23.26,0,0,0,0
2024,11,Lok Ma Chau Loop,Road,N,Outbound,453483,-19.1,-4.89,2423459,-3.55,12.76,0,0,0,0
2024,12,Lok Ma Chau Loop,Road,N,Outbound,555854,22.57,1.51,2673097,10.3,11.2,0,0,0,0
2025,1,Lok Ma Chau Loop,Road,N,Outbound,601103,8.14,10.35,2478511,-7.28,12.25,0,0,0,0
2025,2,Lok Ma Chau Loop,Road,N,Outbound,453911,-24.49,-4.79,2084943,-15.88,3.57,0,0,0,0
2025,3,Lok Ma Chau Loop,Road,N,Outbound,479883,5.72,12.2,2498303,19.83,3.8,0,0,0,0
2025,4,Lok Ma Chau Loop,Road,N,Outbound,450359,-6.15,14.44,2482681,-0.63,19.01,0,0,0,0
2025,5,Lok Ma Chau Loop,Road,N,Outbound,524687,16.5,16.01,2482080,-0.02,10.22,0,0,0,0
2025,6,Lok Ma Chau Loop,Road,N,Outbound,432186,-17.63,8.17,2358393,-4.98,1.9,0,0,0,0
2025,7,Lok Ma Chau Loop,Road,N,Outbound,530166,22.67,12.23,2443935,3.63,6.28,0,0,0,0
2025,8,Lok Ma Chau Loop,Road,N,Outbound,651289,22.85,15.58,2715407,11.11,6.65,0,0,0,0
2025,9,Lok Ma Chau Loop,Road,N,Outbound,418442,-35.75,3.27,2257656,-16.86,1.81,0,0,0,0
2025,10,Lok Ma Chau Loop,Road,N,Outbound,617119,47.48,10.09,2655482,17.62,5.68,0,0,0,0
2021,1,Luohu,Road,N,Inbound,0,,,0,,,0,0,0,0
2021,2,Luohu,Road,N,Inbound,0,,,0,,,0,0,0,0
2021,3,Luohu,Road,N,Inbound,0,,,0,,,0,0,0,0
2021,4,Luohu,Road,N,Inbound,0,,,0,,,0,0,0,0
2021,5,Luohu,Road,N,Inbound,0,,,0,,,0,0,0,0
2021,6,Luohu,Road,N,Inbound,0,,,0,,,0,0,0,0
2021,7,Luohu,Road,N,Inbound,0,,,0,,,0,0,0,0
2021,8,Luohu,Road,N,Inbound,0,,,0,,,0,0,0,0
2021,9,Luohu,Road,N,Inbound,0,,,0,,,0,0,0,0
2021,10,Luohu,Road,N,Inbound,0,,,0,,,0,0,0,0
2021,11,Luohu,Road,N,Inbound,0,,,0,,,0,0,0,0
2021,12,Luohu,Road,N,Inbound,0,,,5090,,,0,0,0,0
2022,1,Luohu,Road,N,Inbound,0,,,0,-100.0,,0,0,0,0
2022,2,Luohu,Road,N,Inbound,0,,,0,,,0,0,0,0
2022,3,Luohu,Road,N,Inbound,0,,,0,,,0,0,0,0
2022,4,Luohu,Road,N,Inbound,0,,,0,,,0,0,0,0
2022,5,Luohu,Road,N,Inbound,0,,,0,,,0,0,0,0
2022,6,Luohu,Road,N,Inbound,0,,,0,,,0,0,0,0
2022,7,Luohu,Road,N,Inbound,0,,,0,,,0,0,0,0
2022,8,Luohu,Road,N,Inbound,0,,,0,,,0,0,0,0
2022,9,Luohu,Road,N,Inbound,0,,,0,,,0,0,0,0
2022,10,Luohu,Road,N,Inbound,0,,,0,,,0,0,0,0
2022,11,Luohu,Road,N,Inbound,0,,,0,,,0,0,0,0
2022,12,Luohu,Road,N,Inbound,0,,,0,,-100.0,0,0,0,0
2023,1,Luohu,Road,N,Inbound,0,,,0,,,0,0,0,0
2023,2,Luohu,Road,N,Inbound,214779,,,1157380,,,0,0,0,0
2023,3,Luohu,Road,N,Inbound,393921,83.41,,1852883,60.09,,0,0,0,0
2023,4,Luohu,Road,N,Inbound,401544,1.94,,1990100,7.41,,0,0,0,0
2023,5,Luohu,Road,N,Inbound,371557,-7.47,,1914860,-3.78,,0,0,0,0
2023,6,Luohu,Road,N,Inbound,337586,-9.14,,1834446,-4.2,,0,0,0,0
2023,7,Luohu,Road,N,Inbound,453946,34.47,,2167504,18.16,,0,0,0,0
2023,8,Luohu,Road,N,Inbound,532632,17.33,,2374903,9.57,,0,0,0,0
2023,9,Luohu,Road,N,Inbound,332741,-37.53,,1860295,-21.67,,0,0,0,0
2023,10,Luohu,Road,N,Inbound,418529,25.78,,2343150,25.96,,0,0,0,0
2023,11,Luohu,Road,N,Inbound,375634,-10.25,,2330999,-0.52,,0,0,0,0
2023,12,Luohu,Road,N,Inbound,460602,22.62,,2566491,10.1,,0,0,0,0
2024,1,Luohu,Road,N,Inbound,473018,2.7,,2532707,-1.32,,0,0,0,0
2024,2,Luohu,Road,N,Inbound,510437,7.91,137.66,2339601,-7.62,102.15,0,0,0,0
2024,3,Luohu,Road,N,Inbound,374779,-26.58,-4.86,2499729,6.84,34.91,0,0,0,0
2024,4,Luohu,Road,N,Inbound,374716,-0.02,-6.68,2514319,0.58,26.34,0,0,0,0
2024,5,Luohu,Road,N,Inbound,423216,12.94,13.9,2514259,-0.0,31.3,0,0,0,0
2024,6,Luohu,Road,N,Inbound,370066,-12.56,9.62,2520713,0.26,37.41,0,0,0,0
2024,7,Luohu,Road,N,Inbound,488630,32.04,7.64,2727478,8.2,25.83,0,0,0,0
2024,8,Luohu,Road,N,Inbound,569161,16.48,6.86,2908504,6.64,22.47,0,0,0,0
2024,9,Luohu,Road,N,Inbound,366462,-35.61,10.13,2590022,-10.95,39.23,0,0,0,0
2024,10,Luohu,Road,N,Inbound,485627,32.52,16.03,2849162,10.01,21.6,0,0,0,0
2024,11,Luohu,Road,N,Inbound,391590,-19.36,4.25,2730829,-4.15,17.15,0,0,0,0
2024,12,Luohu,Road,N,Inbound,484069,23.62,5.09,3007747,10.14,17.19,0,0,0,0
2025,1,Luohu,Road,N,Inbound,546692,12.94,15.58,2784262,-7.43,9.93,0,0,0,0
2025,2,Luohu,Road,N,Inbound,416684,-23.78,-18.37,2573374,-7.57,9.99,0,0,0,0
2025,3,Luohu,Road,N,Inbound,413531,-0.76,10.34,2877350,11.81,15.11,0,0,0,0
2025,4,Luohu,Road,N,Inbound,414986,0.35,10.75,2867686,-0.34,14.05,0,0,0,0
2025,5,Luohu,Road,N,Inbound,471860,13.71,11.49,2826653,-1.43,12.42,0,0,0,0
2025,6,Luohu,Road,N,Inbound,381162,-19.22,3.0,2745414,-2.87,8.91,0,0,0,0
2025,7,Luohu,Road,N,Inbound,502735,31.9,2.89,2906618,5.87,6.57,0,0,0,0
2025,8,Luohu,Road,N,Inbound,617557,22.84,8.5,3204795,10.26,10.19,0,0,0,0
2025,9,Luohu,Road,N,Inbound,360806,-41.58,-1.54,2643337,-17.52,2.06,0,0,0,0
2025,10,Luohu,Road,N,Inbound,486128,34.73,0.1,3036395,14.87,6.57,0,0,0,0
2021,1,Luohu,Road,N,Outbound,0,,,0,,,0,0,0,0
2021,2,Luohu,Road,N,Outbound,0,,,0,,,0,0,0,0
2021,3,Luohu,Road,N,Outbound,0,,,0,,,0,0,0,0
2021,4,Luohu,Road,N,Outbound,0,,,0,,,0,0,0,0
2021,5,Luohu,Road,N,Outbound,0,,,0,,,0,0,0,0
2021,6,Luohu,Road,N,Outbound,0,,,0,,,0,0,0,0
2021,7,Luohu,Road,N,Outbound,0,,,0,,,0,0,0,0
2021,8,Luohu,Road,N,Outbound,0,,,0,,,0,0,0,0
2021,9,Luohu,Road,N,Outbound,0,,,0,,,0,0,0,0
2021,10,Luohu,Road,N,Outbound,0,,,0,,,0,0,0,0
2021,11,Luohu,Road,N,Outbound,0,,,0,,,0,0,0,0
2021,12,Luohu,Road,N,Outbound,0,,,5089,,,0,0,0,0
2022,1,Luohu,Road,N,Outbound,0,,,0,-100.0,,0,0,0,0
2022,2,Luohu,Road,N,Outbound,0,,,0,,,0,0,0,0
2022,3,Luohu,Road,N,Outbound,0,,,0,,,0,0,0,0
2022,4,Luohu,Road,N,Outbound,0,,,0,,,0,0,0,0
2022,5,Luohu,Road,N,Outbound,0,,,0,,,0,0,0,0
2022,6,Luohu,Road,N,Outbound,0,,,0,,,0,0,0,0
2022,7,Luohu,Road,N,Outbound,0,,,0,,,0,0,0,0
2022,8,Luohu,Road,N,Outbound,0,,,0,,,0,0,0,0
2022,9,Luohu,Road,N,Outbound,0,,,0,,,0,0,0,0
2022,10,Luohu,Road,N,Outbound,0,,,0,,,0,0,0,0
2022,11,Luohu,Road,N,Outbound,0,,,0,,,0,0,0,0
2022,12,Luohu,Road,N,Outbound,0,,,0,,-100.0,0,0,0,0
2023,1,Luohu,Road,N,Outbound,0,,,0,,,0,0,0,0
2023,2,Luohu,Road,N,Outbound,256609,,,1201038,,,0,0,0,0
2023,3,Luohu,Road,N,Outbound,500960,95.22,,1986841,65.43,,0,0,0,0
2023,4,Luohu,Road,N,Outbound,481121,-3.96,,2075556,4.47,,0,0,0,0
2023,5,Luohu,Road,N,Outbound,455131,-5.4,,1922836,-7.36,,0,0,0,0
2023,6,Luohu,Road,N,Outbound,368906,-18.95,,1873397,-2.57,,0,0,0,0
2023,7,Luohu,Road,N,Outbound,504090,36.64,,2161580,15.38,,0,0,0,0
2023,8,Luohu,Road,N,Outbound,622964,23.58,,2387315,10.44,,0,0,0,0
2023,9,Luohu,Road,N,Outbound,364320,-41.52,,1986828,-16.78,,0,0,0,0
2023,10,Luohu,Road,N,Outbound,513878,41.05,,2290194,15.27,,0,0,0,0
2023,11,Luohu,Road,N,Outbound,432286,-15.88,,2358555,2.98,,0,0,0,0
2023,12,Luohu,Road,N,Outbound,549289,27.07,,2698809,14.43,,0,0,0,0
2024,1,Luohu,Road,N,Outbound,555757,1.18,,2539418,-5.91,,0,0,0,0
2024,2,Luohu,Road,N,Outbound,608658,9.52,137.19,2415652,-4.87,101.13,0,0,0,0
2024,3,Luohu,Road,N,Outbound,439736,-27.75,-12.22,2694226,11.53,35.6,0,0,0,0
2024,4,Luohu,Road,N,Outbound,419242,-4.66,-12.86,2410474,-10.53,16.14,0,0,0,0
2024,5,Luohu,Road,N,Outbound,511733,22.06,12.44,2582467,7.14,34.31,0,0,0,0
2024,6,Luohu,Road,N,Outbound,433278,-15.33,17.45,2647524,2.52,41.32,0,0,0,0
2024,7,Luohu,Road,N,Outbound,559974,29.24,11.09,2709271,2.33,25.34,0,0,0,0
2024,8,Luohu,Road,N,Outbound,693306,23.81,11.29,3016925,11.36,26.37,0,0,0,0
2024,9,Luohu,Road,N,Outbound,417883,-39.73,14.7,2623693,-13.03,32.05,0,0,0,0
2024,10,Luohu,Road,N,Outbound,602737,44.24,17.29,2927771,11.59,27.84,0,0,0,0
